ISO,Region,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,VALUE,Source,Continent,Population,Estimate of firearms in civilian possession,Registered firearms,Unregistered firearms,Total law enforcement firearms,Total military firearms,Country,Subregion
ISL,Europe,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Family member,Female,Total,2018,"Rate per 100,000 population",0,SDG/CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member,Male,Total,2018,"Rate per 100,000 population",0.554758860192446,CTS/GSH 2023 Revision,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member,Female,Total,2018,"Rate per 100,000 population",0,CTS/SDG/GSH 2023 Revision,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,by relationship to perpetrator,Other Perpetrator known to the victim,Total,Total,2018,"Rate per 100,000 population",0.566806667913641,GSH 2023 Revision/CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2018,"Rate per 100,000 population",0.554758860192446,GSH 2023 Revision/CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2018,"Rate per 100,000 population",0.579389381530805,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,by relationship to perpetrator,Perpetrator unknown to the victim,Total,Total,2018,"Rate per 100,000 population",0,GSH 2023 Revision/CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2018,"Rate per 100,000 population",0,GSH 2023 Revision/CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,by relationship to perpetrator,Perpetrator to victim relationship unknown,Total,Total,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,by relationship to perpetrator,Perpetrator to victim relationship unknown,Male,Total,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,by relationship to perpetrator,Perpetrator to victim relationship unknown,Female,Total,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,by situational context,Organized criminal groups or gangs,Total,Total,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,by situational context,Organized criminal groups or gangs,Male,Total,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,by situational context,Organized criminal groups or gangs,Female,Total,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,by situational context,Other criminal activities,Total,Total,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,by situational context,Other criminal activities,Male,Total,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,by situational context,Other criminal activities,Female,Total,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,by situational context,Interpersonal homicide,Total,Total,2018,"Rate per 100,000 population",0.850210001870462,GSH 2023 Revision/CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,by situational context,Interpersonal homicide,Male,Total,2018,"Rate per 100,000 population",1.10951772038489,GSH 2023 Revision/CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,by situational context,Interpersonal homicide,Female,Total,2018,"Rate per 100,000 population",0.579389381530805,CTS/GSH 2023 Revision,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,by situational context,Socio-political homicide,Total,Total,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,by situational context,Socio-political homicide - terrorist offences,Total,Total,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,by situational context,Socio-political homicide - terrorist offences,Male,Total,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,by situational context,Socio-political homicide - terrorist offences,Female,Total,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,by situational context,Socio-political homicide,Male,Total,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,by situational context,Socio-political homicide,Female,Total,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,by situational context,Unknown types of homicide,Total,Total,2018,"Rate per 100,000 population",0,GSH 2023 Revision/CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,by situational context,Unknown types of homicide,Male,Total,2018,"Rate per 100,000 population",0,GSH 2023 Revision/CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,by situational context,Unknown types of homicide,Female,Total,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives,Total,Total,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2018,"Rate per 100,000 population",0,CTS/GSH 2023 Revision,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,by mechanisms,Another weapon,Total,Total,2018,"Rate per 100,000 population",0,GSH 2023 Revision/CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,by mechanisms,Another weapon - sharp object,Total,Total,2018,"Rate per 100,000 population",0,CTS/GSH 2023 Revision,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,by mechanisms,Without a weapon/ other Mechanism,Total,Total,2018,"Rate per 100,000 population",0.850210001870462,GSH 2023 Revision/CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,by mechanisms,Unspecified means,Total,Total,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,Total,Total,Male,0-9,2018,"Rate per 100,000 population",0,GSH 2023 Revision/CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,Total,Total,Female,0-9,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,Total,Total,Male,18-19,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,Total,Total,Female,18-19,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,Total,Total,Male,20-24,2018,"Rate per 100,000 population",0,CTS/GSH 2023 Revision,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,Total,Total,Female,20-24,2018,"Rate per 100,000 population",0,GSH 2023 Revision/CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,Total,Total,Male,25-29,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,Total,Total,Female,25-29,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,Total,Total,Male,30-44,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,Total,Total,Female,30-44,2018,"Rate per 100,000 population",0,CTS/GSH 2023 Revision,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,Total,Total,Male,45-59,2018,"Rate per 100,000 population",2.98824127060019,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,Total,Total,Female,45-59,2018,"Rate per 100,000 population",3.07678107164285,CTS/GSH 2023 Revision,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,Total,Total,Male,60 and older,2018,"Rate per 100,000 population",2.97123841217019,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide,Total,Total,Female,60 and older,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide – City-level data,by location,2nd largest city,Total,Total,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide – City-level data,by location,3rd largest city,Total,Total,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Victims of intentional homicide – City-level data,by location,1st largest city,Total,Total,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Persons arrested/suspected for intentional homicide,Total,Total,Male,0-9,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Persons arrested/suspected for intentional homicide,Total,Total,Female,0-9,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Persons arrested/suspected for intentional homicide,Total,Total,Male,18-19,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Persons arrested/suspected for intentional homicide,Total,Total,Female,18-19,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Persons arrested/suspected for intentional homicide,Total,Total,Male,20-24,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Persons arrested/suspected for intentional homicide,Total,Total,Female,20-24,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Persons arrested/suspected for intentional homicide,Total,Total,Male,25-29,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Persons arrested/suspected for intentional homicide,Total,Total,Female,25-29,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Persons arrested/suspected for intentional homicide,Total,Total,Male,30-44,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Persons arrested/suspected for intentional homicide,Total,Total,Female,30-44,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Persons arrested/suspected for intentional homicide,Total,Total,Male,45-59,2018,"Rate per 100,000 population",2.98824127060019,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Persons arrested/suspected for intentional homicide,Total,Total,Female,45-59,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Persons arrested/suspected for intentional homicide,Total,Total,Male,60 and older,2018,"Rate per 100,000 population",2.97123841217019,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ISL,Europe,Persons arrested/suspected for intentional homicide,Total,Total,Female,60 and older,2018,"Rate per 100,000 population",0,CTS,Europe,334000.0,106000,73000.0,33000.0,590,650.0,Iceland,Northern Europe
ITA,Europe,Persons arrested/suspected for intentional homicide,by citizenship,National citizens,Male,Total,2018,Counts,625,CTS,Europe,59798000.0,8609000,2000000.0,6609000.0,273000,502960.0,Italy,Southern Europe
ITA,Europe,Persons arrested/suspected for intentional homicide,by citizenship,National citizens,Female,Total,2018,Counts,36,CTS,Europe,59798000.0,8609000,2000000.0,6609000.0,273000,502960.0,Italy,Southern Europe
ITA,Europe,Persons arrested/suspected for intentional homicide,by citizenship,Foreign citizens,Male,Total,2018,Counts,163,CTS,Europe,59798000.0,8609000,2000000.0,6609000.0,273000,502960.0,Italy,Southern Europe
ITA,Europe,Persons arrested/suspected for intentional homicide,by citizenship,Foreign citizens,Female,Total,2018,Counts,12,CTS,Europe,59798000.0,8609000,2000000.0,6609000.0,273000,502960.0,Italy,Southern Europe
ITA,Europe,Victims of intentional homicide,Total,Total,Total,Total,2018,Counts,359,UNSDC/CTS/SDG,Europe,59798000.0,8609000,2000000.0,6609000.0,273000,502960.0,Italy,Southern Europe
ITA,Europe,Victims of intentional homicide,Total,Total,Male,Total,2018,Counts,218,MD/CTS/SDG,Europe,59798000.0,8609000,2000000.0,6609000.0,273000,502960.0,Italy,Southern Europe
ITA,Europe,Victims of intentional homicide,Total,Total,Female,Total,2018,Counts,141,MD/CTS,Europe,59798000.0,8609000,2000000.0,6609000.0,273000,502960.0,Italy,Southern Europe
ITA,Europe,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member,Total,Total,2018,Counts,161,CTS,Europe,59798000.0,8609000,2000000.0,6609000.0,273000,502960.0,Italy,Southern Europe
ITA,Europe,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Total,Total,2018,Counts,81,CTS,Europe,59798000.0,8609000,2000000.0,6609000.0,273000,502960.0,Italy,Southern Europe
ITA,Europe,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Male,Total,2018,Counts,6,CTS,Europe,59798000.0,8609000,2000000.0,6609000.0,273000,502960.0,Italy,Southern Europe
ITA,Europe,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Female,Total,2018,Counts,75,CTS,Europe,59798000.0,8609000,2000000.0,6609000.0,273000,502960.0,Italy,Southern Europe
ITA,Europe,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Family member,Total,Total,2018,Counts,80,CTS,Europe,59798000.0,8609000,2000000.0,6609000.0,273000,502960.0,Italy,Southern Europe
ITA,Europe,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Family member,Male,Total,2018,Counts,44,CTS,Europe,59798000.0,8609000,2000000.0,6609000.0,273000,502960.0,Italy,Southern Europe
